#Batch costTraining precTraining
1004 0.2663604 0.95
1005 0.281415 0.9483333
1006 0.21819782 0.9513889
1007 0.25107574 0.95357144
1008 0.2555599 0.95520836
1009 0.23153274 0.9574074
1010 0.31760538 0.9575
1011 0.3450196 0.9560606
1012 0.30791757 0.95625
1013 0.3153773 0.9570513
1014 0.30216172 0.9565476
1015 0.41497388 0.955
1016 0.44415897 0.953125
1017 0.31004333 0.95441175
1018 0.30078644 0.95416665
1019 0.2252202 0.95526314
1020 0.4640138 0.9529167
1021 0.55148405 0.94920635
1022 0.29523376 0.9503788
1023 0.27408037 0.95072466
1024 0.31282228 0.95069444
1025 0.45428944 0.9493333
1026 0.31286874 0.9496795
1027 0.38055313 0.9490741
1028 0.42623845 0.9488095
1029 0.31371367 0.9491379
1030 0.33836263 0.9488889
1031 0.17863826 0.9502688
1032 0.22981495 0.9507812
1033 0.53292286 0.9492424
1034 0.38101164 0.9485294
1035 0.32070318 0.9488095
1036 0.1733328 0.95
1037 0.42936987 0.95022523
1038 0.3919616 0.95
1039 0.2910039 0.9502137
1040 0.3703341 0.95
1041 0.37158787 0.9495935
1042 0.2517731 0.94980156
1043 0.21132405 0.9503876
1044 0.35672405 0.9505682
1045 0.39197063 0.9501852
1046 0.4805588 0.94963765
1047 0.31977114 0.9494681
1048 0.3830101 0.94930553
1049 0.336146 0.9496599
1050 0.31119958 0.94983333
1051 0.2863014 0.95
1052 0.3031481 0.95032054
1053 0.37782785 0.9501572
1054 0.46468002 0.9498457
1055 0.2213098 0.95045453
1056 0.4292515 0.9498512
1057 0.28975165 0.95
1058 0.36385044 0.95
1059 0.34569538 0.9497175
1060 0.34746468 0.94972223
1061 0.56413335 0.94877046
1062 0.457006 0.9483871
1063 0.28805798 0.9488095
1064 0.33581078 0.9488281
1065 0.38699666 0.94858974
1066 0.37899035 0.9483586
1067 0.47036776 0.9481343
1068 0.4300727 0.9479167
1069 0.3815735 0.9478261
1070 0.24790876 0.94809526
1071 0.36690035 0.9481221
1072 0.29155272 0.94837964
1073 0.40277264 0.9484018
1074 0.24830647 0.94864863
1075 0.3732435 0.9486667
1076 0.2834605 0.9489035
1077 0.5587564 0.9480519
1078 0.20433098 0.94850427
1079 0.48254457 0.9484177
1080 0.4216626 0.9480208
1081 0.20902209 0.9483539
1082 0.30232805 0.948374
1083 0.19272162 0.94869477
1084 0.37736085 0.9488095
1085 0.4038453 0.9485294
1086 0.22138388 0.94893414
1087 0.5395254 0.94846743
1088 0.3358473 0.94848484
1089 0.5673888 0.9483146
1090 0.2818648 0.9483333
1091 0.3472372 0.9483516
1092 0.41446006 0.9481884
1093 0.3386203 0.9482975
1094 0.4031015 0.9482269
1095 0.40135714 0.94807017
1096 0.3613269 0.94809026
1097 0.45658937 0.94793814
1098 0.38763347 0.94812924
1099 0.37215602 0.94814813
1100 0.31865108 0.94808334
1101 0.2548558 0.94818485
1102 0.49537775 0.9479575
1103 0.3528546 0.94797736
1104 0.46852806 0.9479968
1105 0.25397995 0.9483333
1106 0.41809216 0.9480346
1107 0.30127957 0.9482866
1108 0.31691158 0.94830245
1109 0.24192236 0.9483945
1110 0.18585443 0.94878787
1111 0.47586185 0.9485736
1112 0.35880598 0.9485119
1113 0.22193795 0.9487463
1114 0.38184065 0.9486842
1115 0.34045348 0.94876814
1116 0.49312773 0.9484195
1117 0.531352 0.9480057
1118 0.55024606 0.9476695
1119 0.47791246 0.947479
1120 0.25620505 0.94777775
1121 0.25400054 0.9479339
1122 0.30153725 0.94801915
1123 0.3349648 0.9481707
1124 0.5208203 0.9480511
1125 0.36170304 0.94806665
1126 0.36925098 0.94808203
1127 0.56228733 0.94776905
1128 0.35597554 0.94785154
1129 0.411391 0.9478036
1130 0.48057047 0.9477564
1131 0.35040525 0.9478372
1132 0.3045455 0.9478535
1133 0.28381494 0.9479323
1134 0.34619936 0.9478856
1135 0.30095395 0.94796294
1136 0.3682625 0.94803923
1137 0.5266019 0.9477494
1138 0.29894695 0.9478261
1139 0.43689892 0.94772184
1140 0.18855134 0.9479762
1141 0.46542487 0.947695
1142 0.34312004 0.9477113
1143 0.28464153 0.9479021
1144 0.43800414 0.94780093
1145 0.38542214 0.9478736
1146 0.44458905 0.94788814
1147 0.47456437 0.94773245
1148 0.62386364 0.9475225
1149 0.33190054 0.94753915
1150 0.328967 0.94755554
1151 0.27199915 0.94762695
1152 0.3069559 0.94764256
1153 0.38709176 0.94749457
1154 0.25386044 0.94767314
1155 0.2826494 0.94784945
1156 0.3341866 0.9479167
1157 0.26669148 0.9480361
1158 0.2399083 0.9482595
1159 0.37356225 0.94821805
1160 0.21168897 0.9483333
1161 0.31294638 0.9483437
1162 0.2366012 0.94845676
1163 0.36861145 0.9485174
1164 0.4036372 0.94852644
1165 0.22564472 0.94863635
1166 0.3573788 0.94869477
1167 0.27901575 0.9488024
1168 0.36996505 0.94885916
1169 0.4380866 0.9488166
1170 0.37388358 0.9487745
1171 0.31439692 0.9488791
1172 0.3488546 0.94893414
1173 0.3690267 0.94898844
1174 0.2454367 0.94904214
1175 0.30924976 0.9491905
1176 0.28470257 0.9491951
1177 0.341812 0.9492467
1178 0.27873483 0.9493446
1179 0.4358338 0.94930166
1180 0.3343962 0.94939816
1181 0.33080012 0.9494015
1182 0.4090215 0.9492216
1183 0.15475032 0.94945353
1184 0.5301378 0.9493207
1185 0.29911417 0.94941443
1186 0.33804607 0.94937277
1187 0.3270632 0.9494207
1188 0.30282536 0.94942373
1189 0.2513025 0.949515
1190 0.25113648 0.9496053
1191 0.29412988 0.9496946
1192 0.1853388 0.94982636
1193 0.34484947 0.9498273
1194 0.5502825 0.94965637
1195 0.2194522 0.9497863
1196 0.25957355 0.94987243
1197 0.39664593 0.9499154
1198 0.34096268 0.9499158
1199 0.40242046 0.9498325
1200 0.30506793 0.94991666
1201 0.21521296 0.95
1202 0.36746562 0.94995874
1203 0.2108248 0.9500821
1204 0.40199482 0.9500817
1205 0.40607178 0.95004064
1206 0.36955184 0.9499596
1207 0.3097736 0.94995975
1208 0.39631453 0.94979966
1209 0.23311375 0.94992024
1210 0.26245528 0.9499603
1211 0.50914586 0.94984204
1212 0.1658816 0.9499607
1213 0.4974507 0.94980437
1214 0.4144563 0.94976634
1215 0.2685912 0.94984496
1216 0.31951922 0.94988424
1217 0.32665607 0.9499232
1218 0.43666115 0.9498853
1219 0.42019913 0.9497336
1220 0.32944578 0.9497727
1221 0.40323433 0.94966066
1222 0.2730339 0.94973725
1223 0.21435937 0.94977576
1224 0.4016016 0.9497396
1225 0.3629441 0.9496667
1226 0.17204693 0.94981563
1227 0.4083067 0.9497063
1228 0.39585707 0.94967103
1229 0.18714722 0.94985443
1230 0.32844436 0.9498913
1231 0.37858632 0.9498557
1232 0.3135139 0.9498922
1233 0.5071562 0.94974965
1234 0.32070702 0.9497151
1235 0.23121946 0.9497518
1236 0.23966251 0.9498588
1237 0.29467675 0.9498594
1238 0.499115 0.9497549
1239 0.18751892 0.9498605
1240 0.4252333 0.9497569
1241 0.3739586 0.9496542
1242 0.58838093 0.94948345
1243 0.32888445 0.9494856
1244 0.31528327 0.9494877
1245 0.37225005 0.9494898
1246 0.35467687 0.94949186
1247 0.36332893 0.94949394
1248 0.26152727 0.94956315
1249 0.22841361 0.9495984
1250 0.3558915 0.9496667
1251 0.4196038 0.949502
1252 0.27993336 0.94953704
1253 0.31388822 0.94960475
1254 0.30416 0.9496063
1255 0.36118287 0.9496405
1256 0.38611233 0.9495768
1257 0.45474818 0.94944876
1258 0.34715787 0.9493863
1259 0.3664957 0.94942087
1260 0.54227656 0.9491987
1261 0.39298496 0.94920176
1262 0.2690798 0.94926846
1263 0.25489 0.9493663
1264 0.5078462 0.9492424
1265 0.42598638 0.9491824
1266 0.39511588 0.94915414
1267 0.1771484 0.94928217
1268 0.2864378 0.94928485
1269 0.47543156 0.94913256
1270 0.27034378 0.94916666
1271 0.21640915 0.94923127
1272 0.26225165 0.94929534
1273 0.27460682 0.949359
1274 0.28266194 0.9493613
1275 0.25844565 0.94942427
1276 0.5348498 0.94924515
1277 0.35258353 0.9492479
1278 0.28189415 0.94931054
1279 0.29556212 0.9493429
1280 0.2776374 0.9494048
1281 0.33815697 0.94946617
1282 0.29881045 0.94949764
1283 0.31442025 0.94944054
1284 0.18985493 0.94955987
1285 0.31480458 0.9496199
1286 0.17388459 0.949796
1287 0.23248053 0.9499129
1288 0.28379446 0.9499711
1289 0.36777592 0.94997114
1290 0.33130231 0.9499138
1291 0.27893832 0.9499141
1292 0.2506401 0.94997144
1293 0.11397568 0.9501138
1294 0.25833997 0.9501417
1295 0.41543466 0.95014125
1296 0.3822462 0.9501408
1297 0.53187627 0.9499719
1298 0.29170278 0.94997203
1299 0.22777008 0.9500557
1300 0.27105203 0.9500833
1301 0.29715976 0.95013845
1302 0.34150404 0.95016557
1303 0.32403284 0.95016503
1304 0.38502464 0.95010966
1305 0.3259051 0.95016396
1306 0.20787643 0.9502451
1307 0.40913117 0.9502171
1308 0.30606958 0.95024353
1309 0.41769034 0.9502427
1310 0.25515473 0.95032257
1311 0.42599735 0.95024115
1312 0.29600912 0.9502671
1313 0.29338932 0.95031947
1314 0.3120601 0.95034504
1315 0.22313789 0.9504233
1316 0.1901706 0.9505011
1317 0.3980927 0.9504206
1318 0.30597147 0.9504193
1319 0.4290972 0.950418
1320 0.41516453 0.95039064
1321 0.36198488 0.95036346
1322 0.27110922 0.95043993
1323 0.41138846 0.9504128
1324 0.56621116 0.95033437
1325 0.32063267 0.95033336
1326 0.5206935 0.9502045
1327 0.36002123 0.95022935
1328 0.31056723 0.9502541
1329 0.3373892 0.9502533
1330 0.3418849 0.95025253
1331 0.3797185 0.9502266
1332 0.41210407 0.9502259
1333 0.2657545 0.9502753
1334 0.34263408 0.95027447
1335 0.3458 0.9503234
1336 0.2114207 0.95039684
1337 0.26642558 0.9504204
1338 0.31276327 0.9504684
1339 0.3216817 0.95046705
1340 0.20284551 0.9505882
1341 0.20896712 0.9506354
1342 0.43998832 0.95058477
1343 0.32900298 0.9505588
1344 0.30032584 0.9505572
1345 0.20176859 0.9505797
1346 0.2535216 0.9506503
1347 0.28946033 0.9506484
1348 0.3402834 0.9506705
1349 0.23790531 0.95076406
1350 0.32697073 0.95080954
1351 0.3243468 0.95083094
1352 0.34454483 0.95087594
1353 0.26912135 0.9509207
1354 0.41838017 0.950871
1355 0.26980865 0.95089203
1356 0.28159553 0.9509129
1357 0.31443167 0.9509337
1358 0.4124212 0.9509078
1359 0.20941931 0.9509981
1360 0.39495125 0.9509722
1361 0.28013122 0.9509926
1362 0.26900753 0.9510129
1363 0.37428853 0.9510101
1364 0.2854009 0.9510302
1365 0.36017272 0.9510274
1366 0.33023497 0.9510246
1367 0.24288413 0.9510672
1368 0.22572531 0.95113224
1369 0.35321626 0.9511518
1370 0.35283998 0.9511937
1371 0.3668516 0.9511905
1372 0.25723696 0.9512545
1373 0.22976287 0.9512958
1374 0.2452374 0.95129234
1375 0.29986212 0.95133334
1376 0.2320013 0.9513741
1377 0.5261101 0.951282
1378 0.37681943 0.9513007
1379 0.2316329 0.9513413
1380 0.32941458 0.9513377
1381 0.23368636 0.9513779
1382 0.45604774 0.95135254
1383 0.24467261 0.95139253
1384 0.20540677 0.9514757
1385 0.42556617 0.9514286
1386 0.21732782 0.95146805
1387 0.23352762 0.95152885
1388 0.31048933 0.9515679
1389 0.36430162 0.95154244
1390 0.30357155 0.9515171
1391 0.31507856 0.9515345
1392 0.28265184 0.95157313
1393 0.27586162 0.9516115
1394 0.20376012 0.95169204
1395 0.3573494 0.95166665
1396 0.263925 0.95170456
1397 0.27780265 0.95172125
1398 0.25298646 0.9517379
1399 0.4920767 0.9516708
1400 0.17399354 0.9517083
1401 0.3636688 0.9516833
1402 0.3181549 0.9516791
1403 0.36396664 0.9516129
1404 0.3878497 0.9516295
1405 0.31386307 0.9516461
1406 0.30541813 0.95166254
1407 0.22394848 0.95167893
1408 0.18229239 0.9517361
1409 0.30575532 0.95177263
1410 0.3246815 0.9517886
1411 0.23101874 0.9518451
1412 0.28991923 0.9518204
1413 0.34991312 0.9517958
1414 0.4050191 0.9517311
1415 0.3532046 0.9517269
1416 0.47252354 0.95164263
1417 0.34811625 0.95161873
1418 0.21660653 0.95167464
1419 0.37165117 0.9516309
1420 0.33028406 0.95166665
1421 0.2816446 0.95162314
1422 0.27890012 0.951639
1423 0.20437704 0.9516745
1424 0.32712758 0.95169026
1425 0.18211874 0.9517647
1426 0.39773867 0.951741
1427 0.24498525 0.951815
1428 0.29337195 0.9518497
1429 0.32963923 0.951826
1430 0.2266787 0.95184106
1431 0.45268837 0.95179814
1432 0.17242126 0.95187116
1433 0.1770565 0.95192456
1434 0.44707128 0.9518433
1435 0.32384256 0.9518199
1436 0.1793699 0.95187306
1437 0.43273303 0.9518307
1438 0.27068487 0.95186454
1439 0.53306264 0.9517844
1440 0.31230408 0.9517803
1441 0.33343068 0.95177627
1442 0.32277825 0.9517911
1443 0.3314593 0.9518059
1444 0.31829536 0.9518581
1445 0.27898568 0.95187265
1446 0.3772919 0.9518311
1447 0.46700224 0.95173377
1448 0.37057045 0.9517113
1449 0.3552733 0.9516704
1450 0.26651052 0.9516852
1451 0.2572981 0.9517184
1452 0.37508342 0.95169616
1453 0.206302 0.9517476
1454 0.26816615 0.9517438
1455 0.39746475 0.95175827
1456 0.22436844 0.9517909
1457 0.4219499 0.951787
1458 0.20354527 0.9518377
1459 0.33770168 0.95181555
1460 0.4084701 0.95182973
1461 0.22152306 0.95188
1462 0.3156353 0.9518759
1463 0.3140853 0.9518539
1464 0.25021404 0.9518678
1465 0.21859011 0.9519176
1466 0.344959 0.95194924
1467 0.38221535 0.95190936
1468 0.3330647 0.95190525
1469 0.2971434 0.95191896
1470 0.48593524 0.95187944
1471 0.26505587 0.9519462
1472 0.18433957 0.9520127
1473 0.3494386 0.95202607
1474 0.3726036 0.9520042
1475 0.401142 0.9519649
1476 0.33810616 0.9519433
1477 0.3122953 0.9519567
1478 0.3797936 0.95197004
1479 0.28248778 0.9520181
1480 0.38378593 0.9520139
1481 0.24902049 0.95204437
1482 0.33624166 0.95202285
1483 0.37859777 0.9520359
1484 0.33484513 0.9520489
1485 0.48067352 0.95197594
1486 0.2793377 0.95198905
1487 0.27719477 0.95200205
1488 0.23133394 0.9520492
1489 0.23367323 0.9520961
1490 0.4155042 0.9520748
1491 0.5162045 0.9520027
1492 0.32796562 0.95199865
1493 0.37803727 0.9519439
1494 0.4902285 0.9519062
1495 0.25502202 0.951936
1496 0.28341922 0.95193213
1497 0.34374472 0.95192826
1498 0.18114494 0.9519746
1499 0.43744534 0.9519205
1500 0.2047992 0.95195
1501 0.1334525 0.9916667
1502 0.21314286 0.98333335
1503 0.30225056 0.96944445
1504 0.33825478 0.96875
1505 0.22997382 0.97
1506 0.31294858 0.96805555
1507 0.29920274 0.9654762
1508 0.27442646 0.96458334
1509 0.20196867 0.96481484
1510 0.3602613 0.9625
1511 0.2388294 0.9621212
1512 0.3347009 0.9618056
1513 0.32177964 0.96153843
1514 0.21691304 0.96190476
1515 0.37204334 0.96055555
1516 0.34169203 0.95989585
1517 0.16163181 0.9602941
1518 0.24729954 0.9606481
1519 0.36135685 0.9605263
1520 0.31105214 0.96
1521 0.2429164 0.9607143
1522 0.3550951 0.96022725
1523 0.3041148 0.95942026
1524 0.17672998 0.9604167
1525 0.4183525 0.9586667
1526 0.34152636 0.95865387
1527 0.32418698 0.9583333
1528 0.2857364 0.9583333
1529 0.3081067 0.9583333
1530 0.2085794 0.9583333
1531 0.3242752 0.9580645
1532 0.248255 0.9580729
1533 0.22799298 0.95858586
1534 0.25283602 0.9585784
1535 0.34515435 0.95809525
1536 0.20802441 0.9583333
1537 0.3894808 0.95765764
1538 0.100792125 0.95877194
1539 0.25731203 0.9587607
1540 0.32239264 0.9589583
1541 0.15971598 0.9591463
1542 0.3214822 0.9589286
1543 0.38156143 0.95813954
1544 0.24415073 0.9583333
1545 0.21429832 0.9587037
1546 0.32401955 0.95869565
1547 0.21931483 0.9588652
1548 0.3067182 0.95850694
1549 0.29190797 0.9585034
1550 0.27226192 0.95883334
1551 0.42667526 0.9583333
1552 0.18711787 0.9588141
1553 0.39336863 0.95849055
1554 0.21004806 0.9587963
1555 0.3306107 0.95878786
1556 0.3340894 0.95848215
1557 0.25323883 0.9584795
1558 0.3027092 0.95862067
1559 0.32794926 0.9581921
1560 0.36095992 0.95805556
1561 0.33533838 0.9579235
1562 0.15682077 0.9583333
1563 0.2931692 0.9583333
1564 0.29711607 0.9583333
1565 0.33386508 0.9584615
1566 0.33558318 0.9584596
1567 0.15245755 0.9589552
1568 0.37182087 0.95870095
1569 0.44069064 0.9583333
1570 0.38315666 0.95797616
1571 0.39256495 0.95786387
1572 0.40869582 0.9574074
1573 0.39522037 0.9573059
1574 0.235561 0.95743245
1575 0.3802295 0.9572222
1576 0.4594946 0.95679826
1577 0.2504377 0.9572511
1578 0.32169724 0.95715815
1579 0.35520056 0.957173
1580 0.2652945 0.95729166
1581 0.26889533 0.9574074
1582 0.2091994 0.9575203
1583 0.26191977 0.95773095
1584 0.2918317 0.9578373
1585 0.19128656 0.9580392
1586 0.2443751 0.9583333
1587 0.39209202 0.9579502
1588 0.30707753 0.9578599
1589 0.36804363 0.9578652
1590 0.11344887 0.95824075
1591 0.41503307 0.9580586
1592 0.44431642 0.9576087
1593 0.28143826 0.9576165
1594 0.3550548 0.9573582
1595 0.376929 0.95701754
1596 0.31570682 0.95703125
1597 0.19220297 0.9571306
1598 0.2349815 0.9572279
1599 0.33531195 0.95698655
1600 0.29719016 0.9569167
1601 0.20603202 0.9570957
1602 0.21377704 0.9572712
1603 0.25056395 0.9573625
1604 0.38524035 0.9571314
1605 0.52852875 0.95674604
1606 0.26414376 0.9568396
1607 0.348761 0.9567757
1608 0.45040914 0.95655864
1609 0.23090763 0.9566514
1610 0.35610232 0.95651513
1611 0.2672551 0.9564565
1612 0.18091218 0.95669645
1613 0.40143064 0.9565634
1614 0.26382035 0.9567251
1615 0.17960398 0.9568841
1616 0.40415078 0.9567529
1617 0.31550103 0.95676637
1618 0.47928658 0.9564972
1619 0.2837124 0.9565826
1620 0.20285495 0.9567361
1621 0.18431059 0.9569559
1622 0.3047749 0.95696723
1623 0.3500801 0.95684284
1624 0.26513687 0.9568548
1625 0.45902333 0.95666665
1626 0.19510038 0.95681214
1627 0.21177834 0.95688975
1628 0.26290882 0.956901
1629 0.5534567 0.95645994
1630 0.2736717 0.95647436
1631 0.35662737 0.9562977
1632 0.37740847 0.95637625
1633 0.1958793 0.9564536
1634 0.31896117 0.9564677
1635 0.2199963 0.95660496
1636 0.23408398 0.9566789
1637 0.17648964 0.9568127
1638 0.41440958 0.9567029
1639 0.18830751 0.95683455
1640 0.4434573 0.9567262
1641 0.25500566 0.9567967
1642 0.24884902 0.9568662
1643 0.44412345 0.95670164
1644 0.28518447 0.9566551
1645 0.17499955 0.9567816
1646 0.4510562 0.95644975
1647 0.3363601 0.9564059
1648 0.19399811 0.95658785
1649 0.2311678 0.9566555
1650 0.30378538 0.95655555
1651 0.32767913 0.95656735
1652 0.31005812 0.95652413
1653 0.3048139 0.9566994
1654 0.06134199 0.9569805
1655 0.48073837 0.95666665
1656 0.3074035 0.9566774
1657 0.24219097 0.956741
1658 0.36577332 0.95664555
1659 0.16801657 0.95686585
1660 0.30986112 0.95682293
1661 0.18623167 0.9569358
1662 0.23307787 0.95704734
1663 0.31371966 0.9570041
1664 0.33921707 0.95691055
1665 0.31953475 0.9569192
1666 0.21220623 0.95707834
1667 0.18641666 0.95713574
1668 0.3016044 0.9571925
1669 0.2604273 0.9571499
1670 0.23369211 0.9572549
1671 0.20682015 0.95730996
1672 0.51090467 0.9570736
1673 0.20384423 0.95722544
1674 0.32663006 0.9572318
1675 0.22734092 0.9572857
1676 0.3423017 0.95719695
1677 0.26712233 0.9571563
1678 0.42264625 0.95692885
1679 0.24832603 0.9570298
1680 0.35786903 0.9569907
1681 0.2916382 0.9570442
1682 0.20616144 0.95714283
1683 0.21565458 0.95724046
1684 0.27610677 0.95729166
1685 0.25401738 0.9573874
1686 0.24495028 0.95752686
1687 0.29984275 0.9575312
1688 0.2456943 0.95753545
1689 0.30175826 0.9575397
1690 0.21503682 0.9575877
1691 0.2146904 0.9577661
1692 0.14850782 0.95789933
1693 0.26488963 0.95794475
1694 0.30537292 0.9579038
1695 0.3057233 0.95782053
1696 0.16914894 0.95795065
1697 0.2300627 0.9580372
1698 0.097627975 0.9582071
1699 0.18099377 0.95824957
1700 0.23042698 0.95825
1701 0.36888155 0.958126
1702 0.39429623 0.9580445
1703 0.3579207 0.95800495
1704 0.43193167 0.9579657
1705 0.3813539 0.9579268
1706 0.5212678 0.95772654
1707 0.25147405 0.95776975
1708 0.33410785 0.95777243
1709 0.25722545 0.95785487
1710 0.37422425 0.9577381
1711 0.5106938 0.9576224
1712 0.25615677 0.9576258
1713 0.229883 0.95770735
1714 0.3761024 0.95771027
1715 0.33004445 0.95767444
1716 0.37114534 0.95756173
1717 0.5582767 0.9573349
1718 0.30403504 0.95733947
1719 0.24418402 0.9574201
1720 0.32043877 0.95746213
1721 0.35542062 0.95742834
1722 0.17969964 0.9575075
1723 0.3667868 0.9575112
1724 0.33846658 0.9574777
1725 0.26918834 0.9574815
1726 0.1608648 0.9575959
1727 0.26433885 0.9576358
1728 0.16593604 0.95774853
1729 0.33755735 0.9577511
1730 0.32826844 0.9577536
1731 0.34961346 0.957684
1732 0.32254916 0.9577586
1733 0.32947686 0.9576896
1734 0.21588816 0.95776355
1735 0.32956648 0.9576596
1736 0.35346514 0.9575212
1737 0.2689878 0.95755976
1738 0.34787145 0.95756304
1739 0.27014816 0.957636
1740 0.19112904 0.95770836
1741 0.22768432 0.9577109
1742 0.26383004 0.95774794
1743 0.3486337 0.95764744
1744 0.29633448 0.95765024
1745 0.4145738 0.957517
1746 0.20309152 0.9575881
1747 0.08191051 0.9577598
1748 0.2082467 0.9577957
1749 0.5291973 0.95769745
1750 0.45497227 0.9576
1751 0.13930264 0.9577357
1752 0.26007062 0.9577712
1753 0.31135076 0.9577734
1754 0.3813358 0.95764434
1755 0.278379 0.9576471
1756 0.26284847 0.9576823
1757 0.18063052 0.9577821
1758 0.22280629 0.95781654
1759 0.24844831 0.9577864
1760 0.22700971 0.95782053
1761 0.26627833 0.9579183
1762 0.32179698 0.95785624
1763 0.38581008 0.9578264
1764 0.20432249 0.9578283
1765 0.52905834 0.9576415
1766 0.109779574 0.9577694
1767 0.16589013 0.9578028
1768 0.2738622 0.9578358
1769 0.27262944 0.95783764
1770 0.31004876 0.95787036
1771 0.22964926 0.9579336
1772 0.3382648 0.9579657
1773 0.37829223 0.957906
1774 0.20088051 0.9579988
1775 0.37621376 0.958
1776 0.25755784 0.9580314
1777 0.2583883 0.9580325
1778 0.25830755 0.95806354
1779 0.30117732 0.9580048
1780 0.21194026 0.95806545
1781 0.19793977 0.9580664
1782 0.22155999 0.95815605
1783 0.20369767 0.95821553
1784 0.403266 0.95806926
